Inventory ID,Description,Item Group
TC 80S-G 17,ER80S-G .045 X 33 LB SPOOL,
TC 80S-NI1 08,ER80S-NI1 .035 X 11 LB SPOOL,
TC 80S-NI1 08,ER80S-NI1 .035 X 11 LB SPOOL,
TC 80S-NI1 08,ER80S-NI1 .035 X 11 LB SPOOL,
TC 80S-NI1 08,ER80S-NI1 .035 X 11 LB SPOOL,
TC 80S-NI1 09,ER80S-NI1 .035 X 33 LB SPOOL,
TC 80S-NI1 09,ER80S-NI1 .035 X 33 LB SPOOL,
TC 80S-NI1 09,ER80S-NI1 .035 X 33 LB SPOOL,
TC 80S-NI1 09,ER80S-NI1 .035 X 33 LB SPOOL,
TC 80S-NI1 09,ER80S-NI1 .035 X 33 LB SPOOL,
TC 80S-NI1 17,ER80S-NI1 .045 X 33 LB SPOOL,
TC 80S-NI1 17,ER80S-NI1 .045 X 33 LB SPOOL,
TC 80S-NI1 17,ER80S-NI1 .045 X 33 LB SPOOL,
TC 80S-NI1 17,ER80S-NI1 .045 X 33 LB SPOOL,
TC 80S-NI2 07,ER80S-NI2 .035 X 2 LB SPOOL,
TC 80S-NI2 08,ER80S-NI2 .035 X 11 LB SPOOL,
TC 80S-NI2 09,ER80S-NI2 .035 X 33 LB SPOOL,
TC 80S-NI2 09,ER80S-NI2 .035 X 33 LB SPOOL,
TC 80S-NI2 09,ER80S-NI2 .035 X 33 LB SPOOL,
TC 80S-NI2 16,ER80S-NI2 .045 X 11 LB SPOOL,
TC 80S-NI2 17,ER80S-NI2 .045 X 33 LB SPOOL,
TC 80S-NI2 17,ER80S-NI2 .045 X 33 LB SPOOL,
TC 80S-NI2 17,ER80S-NI2 .045 X 33 LB SPOOL,
TC 80S-NI2 17,ER80S-NI2 .045 X 33 LB SPOOL,
TC 80S-W 07,ER80S-W .035 X 2 LB SPOOL (WEATHERING STEEL),
TC 80S-W 08,ER80S-W .035 X 11 LB SPOOL (WEATHERING STEEL),
TC 80S-W 08,ER80S-W .035 X 11 LB SPOOL (WEATHERING STEEL),
TC 80S-W 08,ER80S-W .035 X 11 LB SPOOL (WEATHERING STEEL),
TC 80S-W 08,ER80S-W .035 X 11 LB SPOOL (WEATHERING STEEL),
TC 80S-W 08,ER80S-W .035 X 11 LB SPOOL (WEATHERING STEEL),
TC 80S-W 09,ER80S-W .035 X 33 LB SPOOL (WEATHERING STEEL),
TC 80S-W 09,ER80S-W .035 X 33 LB SPOOL (WEATHERING STEEL),
TC 80S-W 09,ER80S-W .035 X 33 LB SPOOL (WEATHERING STEEL),
TC 80S-W 09,ER80S-W .035 X 33 LB SPOOL (WEATHERING STEEL),
TC 80S-W 09,ER80S-W .035 X 33 LB SPOOL (WEATHERING STEEL),
TC 80S-W 16,ER80S-W .045 X 11 LB SPOOL (WEATHERING STEEL),
TC 80S-W 16,ER80S-W .045 X 11 LB SPOOL (WEATHERING STEEL),
TC 80S-W 16,ER80S-W .045 X 11 LB SPOOL (WEATHERING STEEL),
TC 80S-W 17,ER80S-W .045 X 33 LB SPOOL (WEATHERING STEEL),
TC 80S-W 17,ER80S-W .045 X 33 LB SPOOL (WEATHERING STEEL),
TC 80S-W 17,ER80S-W .045 X 33 LB SPOOL (WEATHERING STEEL),
TC 80S-W 17,ER80S-W .045 X 33 LB SPOOL (WEATHERING STEEL),
TC 90S-B3 04,ER90S-B3 .030 X 2 LB SPOOL,
TC 90S-B3 05,ER90S-B3 .030 X 11 LB SPOOL,
TC 90S-B3 06,ER90S-B3 .030 X 33 LB SPOOL,
TC 90S-B3 06,ER90S-B3 .030 X 33 LB SPOOL,
TC 90S-B3 06,ER90S-B3 .030 X 33 LB SPOOL,
TC 90S-B3 06,ER90S-B3 .030 X 33 LB SPOOL,
TC 90S-B3 07,ER90S-B3 .035 X 2 LB SPOOL,
TC 90S-B3 07,ER90S-B3 .035 X 2 LB SPOOL,
TC 90S-B3 08,ER90S-B3 .035 X 11 LB SPOOL,
TC 90S-B3 08,ER90S-B3 .035 X 11 LB SPOOL,
TC 90S-B3 08,ER90S-B3 .035 X 11 LB SPOOL,
TC 90S-B3 09,ER90S-B3 .035 X 33 LB SPOOL,
TC 90S-B3 09,ER90S-B3 .035 X 33 LB SPOOL,
TC 90S-B3 09,ER90S-B3 .035 X 33 LB SPOOL,
TC 90S-B3 09,ER90S-B3 .035 X 33 LB SPOOL,
TC 90S-B3 15,ER90S-B3 .045 X 2 LB SPOOL,
TC 90S-B3 15,ER90S-B3 .045 X 2 LB SPOOL,
TC 90S-B3 16,ER90S-B3 .045 X 10 LB SPOOL,
TC 90S-B3 17,ER90S-B3 .045 X 33 LB SPOOL,
TC 90S-B3 17,ER90S-B3 .045 X 33 LB SPOOL,
TC 90S-B3 17,ER90S-B3 .045 X 33 LB SPOOL,
TC 90S-B3 17,ER90S-B3 .045 X 33 LB SPOOL,
TC 90S-B3 24,ER90S-B3 1/16 X 33 LB SPOOL,
TC 90S-B3 24,ER90S-B3 1/16 X 33 LB SPOOL,
TC 90S-B9 07,ER90S-B9 .035 X 2 LB SPOOL,
TC 90S-B9 07,ER90S-B9 .035 X 2 LB SPOOL,
TC 90S-B9 08,ER90S-B9 .035 X 11 LB SPOOL,
TC 90S-B9 09,ER90S-B9 .035 X 33 LB SPOOL,
TC 90S-B9 09,ER90S-B9 .035 X 33 LB SPOOL,
TC 90S-B9 09,ER90S-B9 .035 X 33 LB SPOOL,
TC 90S-B9 15,ER90S-B9 .045 X 2 LB SPOOL,
TC 90S-B9 16,ER90S-B9 .045 X 11 LB SPOOL,
TC 90S-B9 17,ER90S-B9 .045 X 33 LB SPOOL,
TC 90S-B9 17,ER90S-B9 .045 X 33 LB SPOOL,
TC 90S-B9 17,ER90S-B9 .045 X 33 LB SPOOL,
TC 90S-B9 17,ER90S-B9 .045 X 33 LB SPOOL,
TC 90S-B9 24,ER90S-B9 1/16 X 33 LB SPOOL,
TC 90S-B9 24,ER90S-B9 1/16 X 33 LB SPOOL,
TC 90S-B9 24,ER90S-B9 1/16 X 33 LB SPOOL,
TC 90S-B9 24,ER90S-B9 1/16 X 33 LB SPOOL,
TC 90S-B9 27,3/32 X 55 LBS,
TC 90S-B9 27,3/32 X 55 LBS,
TC 90S-B9 27,3/32 X 55 LBS,
TC CONE,"20"" DOME AND 180"" CONDUIT COMPLETE SET",
TC CONE,"20"" DOME AND 180"" CONDUIT COMPLETE SET",
TC CONE,"20"" DOME AND 180"" CONDUIT COMPLETE SET",
TC CONE,"20"" DOME AND 180"" CONDUIT COMPLETE SET",
TC CONE 01,"72"" CONDUIT ONLY FOR PAIL PACK",
TC CONE 01,"72"" CONDUIT ONLY FOR PAIL PACK",
TC CONE 02,"120"" CONDUIT ONLY FOR PAIL PACK",
TC CONE 02,"120"" CONDUIT ONLY FOR PAIL PACK",
TC CONE 03,"240"" CONDUIT ONLY FOR PAIL PACK",
TC CONE 04,"CONE 26"" DOME ONLY FOR PAIL PACK",
TC CONE 05,"180"" CONDUIT ONLY FOR PAIL PACK",
TC CONE 05,"180"" CONDUIT ONLY FOR PAIL PACK",
TC CONE 06,QCB BULK HEAD CONNECTOR FOR PAIL PACK,
TC CONE 06,QCB BULK HEAD CONNECTOR FOR PAIL PACK,
TC CONE 07,"24"" CONDUIT ONLY FOR PAIL PACK",
TC CONE 08,"ACCESSORY FOR PAIL PACK (84"" CONDUIT)",
TC CONE 08,"ACCESSORY FOR PAIL PACK (84"" CONDUIT)",
TC CONE 09,"20"" DOME AND 120"" CONDUIT COMPLETE SET",
TC CONE 09,"20"" DOME AND 120"" CONDUIT COMPLETE SET",
TC CONE 10,"20"" DOME ONLY FOR PAIL PACK",
TC CONE 10,"20"" DOME ONLY FOR PAIL PACK",
TC CONE 10,"20"" DOME ONLY FOR PAIL PACK",
TC EAGLE-ARC 980X 04,".030"" x 2 LBS SPOOL (980 MPA)",
TC EAGLE-ARC 980X 04,".030"" x 2 LBS SPOOL (980 MPA)",
TC EAGLE-ARC 980X 05,EAGLE-ARC 980X .030 X 11 LB SPOOL (980 MPA),
TC EAGLE-ARC 980X 05,EAGLE-ARC 980X .030 X 11 LB SPOOL (980 MPA),
TC EAGLE-ARC 980X 05,EAGLE-ARC 980X .030 X 11 LB SPOOL (980 MPA),
TC EAGLE-ARC 980X 05,EAGLE-ARC 980X .030 X 11 LB SPOOL (980 MPA),
TC EB 2 25,EB2 1/16 X 55 LB COIL,
TC EB 2 28,EB2 1/8 X 55 LB COIL,
TC EB 2 29,EB2 5/32 X 60 LB COIL,
TC EB 2 29,EB2 5/32 X 60 LB COIL,
TC EB 2 29,EB2 5/32 X 60 LB COIL,
TC EB 2 29,EB2 5/32 X 60 LB COIL,
TC EB 3 25,EB3 1/16 X 55 LB COIL,
TC EB 3 28,EB3 1/8 X 55 LB COIL,
TC EB 3 29,EB3 5/32 X 55 LB COIL,
TC EB 3 29,EB3 5/32 X 55 LB COIL,
TC EB 3 29,EB3 5/32 X 55 LB COIL,
TC EB6 27,EB6 3/32 X 55 LB COIL,
TC EB6 27,EB6 3/32 X 55 LB COIL,
TC EB6 27,EB6 3/32 X 55 LB COIL,
TC EB6 27,EB6 3/32 X 55 LB COIL,
TC EB8 27,EB8 3/32 X 60 LB COIL,
TC EB8 27,EB8 3/32 X 60 LB COIL,
TC EB8 27,EB8 3/32 X 60 LB COIL,
TC EL12 27,3/32 X 60 LBS,
TC EL12 27,3/32 X 60 LBS,
TC EL12 27,3/32 X 60 LBS,
TCA 70S-6 093,ER70S-6 .035 X 33 LB SPOOL,
TCA 70S-6 093,ER70S-6 .035 X 33 LB SPOOL,
TCA 70S-6 093,ER70S-6 .035 X 33 LB SPOOL,
TCA 70S-6 093,ER70S-6 .035 X 33 LB SPOOL,
TCA 70S-6 123,ER70S-6 .035 X 550 DRUM,
TCA 70S-6 123,ER70S-6 .035 X 550 DRUM,
TCA 70S-6 123,ER70S-6 .035 X 550 DRUM,
TCB 70C-6M 093,E70C-6M .035 X 33 LB SPOOL METAL CORED,
TCB 70C-6M 093,E70C-6M .035 X 33 LB SPOOL METAL CORED,
TCB 70C-6M 17,E70C-6M .045 X 44 LB SPOOL METAL CORED,
TCB 70C-6M 17,E70C-6M .045 X 44 LB SPOOL METAL CORED,
TCB 70C-6M 17,E70C-6M .045 X 44 LB SPOOL METAL CORED,
TCB 70C-6M 17,E70C-6M .045 X 44 LB SPOOL METAL CORED,
TCB 70C-6M 173,E70C-6M .045 X 33 LB SPOOL METAL CORED,
TCB 70C-6M 173,E70C-6M .045 X 33 LB SPOOL METAL CORED,
TCB 70C-6M 173,E70C-6M .045 X 33 LB SPOOL METAL CORED,
TCB 70C-6M 173,E70C-6M .045 X 33 LB SPOOL METAL CORED,
TCB 70C-6M 223,E70C-6M .045 X 500 LB DRUM METAL CORED,
TCB 70C-6M 23,E70C-6M .052 X 33 LB SPOOL METAL CORED,
TCB 70C-6M 24,E70C-6M 1/16 X 44 LB SPOOL METAL CORED,
TCB 70C-6M 24,E70C-6M 1/16 X 44 LB SPOOL METAL CORED,
TCB 70C-6M 24,E70C-6M 1/16 X 44 LB SPOOL METAL CORED,
TCB 70C-6M 24,E70C-6M 1/16 X 44 LB SPOOL METAL CORED,
TCB 70C-6M 26,E70C-6M 1/16 X 500 LB DRUM METAL CORED,
TCB 70C-6M 26,E70C-6M 1/16 X 500 LB DRUM METAL CORED,
TCB 71T-1 15,E71T-1 .045 X 2 LB SPOOL SUPERFLOW ULTRA,
TCB 71T-1 16,E71T-1 .045 X 25 LB SPOOL SUPERFLOW ULTRA,
TCB 71T-1 17,E71T-1 .045 X 44 LB SPOOL CO2 SUPERFLOW ULTRA,
TCB 71T-1 17,E71T-1 .045 X 44 LB SPOOL CO2 SUPERFLOW ULTRA,
TCB 71T-1 17,E71T-1 .045 X 44 LB SPOOL CO2 SUPERFLOW ULTRA,
TCB 71T-1 17,E71T-1 .045 X 44 LB SPOOL CO2 SUPERFLOW ULTRA,
TCB 71T-1 18M,E71T-1 .045 X 400 LB DRUM,
TCB 71T-1 213,E71T-1 .052 X 33 LB SPOOL SUPERFLOW ULTRA,
TCB 71T-1 213,E71T-1 .052 X 33 LB SPOOL SUPERFLOW ULTRA,
TCB 71T-1 213,E71T-1 .052 X 33 LB SPOOL SUPERFLOW ULTRA,
TCB 71T-1 213,E71T-1 .052 X 33 LB SPOOL SUPERFLOW ULTRA,
TCB 71T-1 24,E71T-1 1/16 X 44 LB SPOOL BAKED FLUX CORE (CO2),
TCB 71T-1 24,E71T-1 1/16 X 44 LB SPOOL BAKED FLUX CORE (CO2),
TCB 71T-1 24,E71T-1 1/16 X 44 LB SPOOL BAKED FLUX CORE (CO2),
TCB 71T-1 24M,E71T-1 1/16 X 44 LB BAKED FLUX CORED,
TCB 71T-1 24M,E71T-1 1/16 X 44 LB BAKED FLUX CORED,
TCB 71T-1 24M,E71T-1 1/16 X 44 LB BAKED FLUX CORED,
TCB 71T-1 24M,E71T-1 1/16 X 44 LB BAKED FLUX CORED,
TCB BW 777 163,"BW 777 .045 X 33 LB E71T-1C/1M,9C/9M, 12C/12M  H8",
TCB BW 777 163,"BW 777 .045 X 33 LB E71T-1C/1M,9C/9M, 12C/12M  H8",
TCB BW 777 163,"BW 777 .045 X 33 LB E71T-1C/1M,9C/9M, 12C/12M  H8",
TCB BW 777 17,"BW 777 .045 X 44 LB E71T-1C/1M,9C/9M, 12C/12M  H8",
TCB BW 777 17,"BW 777 .045 X 44 LB E71T-1C/1M,9C/9M, 12C/12M  H8",
TCB BW 777 17,"BW 777 .045 X 44 LB E71T-1C/1M,9C/9M, 12C/12M  H8",
TCB BW 777 24,"BW 777 1/16 X 44 LB E71T-1C/1M,9C/9M, 12C/12M H8",
TCB BW 777 24,"BW 777 1/16 X 44 LB E71T-1C/1M,9C/9M, 12C/12M H8",
TCB BW 777 24,"BW 777 1/16 X 44 LB E71T-1C/1M,9C/9M, 12C/12M H8",
TCB BW 777 243,"BW 777 1/16 X 33 LB E71T-1C/1M,9C/9M, 12C/12M H8",
TCB BW 777 243,"BW 777 1/16 X 33 LB E71T-1C/1M,9C/9M, 12C/12M H8",
TCB BW 777 243,"BW 777 1/16 X 33 LB E71T-1C/1M,9C/9M, 12C/12M H8",
TCB BW 777 25,"BW 777 1/16 X 60 LB COIL  E71T-1C/1M,9C/9M, 12C/12M H8",
TCB BW 777 25,"BW 777 1/16 X 60 LB COIL  E71T-1C/1M,9C/9M, 12C/12M H8",
TCB BW 777 25,"BW 777 1/16 X 60 LB COIL  E71T-1C/1M,9C/9M, 12C/12M H8",
TCB BW 799 14,"*SAMPLE E71T-1C/1M,9C/9M H8 .045 X 5 LB LOW FUME",
TCB BW 799 14,"*SAMPLE E71T-1C/1M,9C/9M H8 .045 X 5 LB LOW FUME",
TCB BW 799 14,"*SAMPLE E71T-1C/1M,9C/9M H8 .045 X 5 LB LOW FUME",
TCB BW 799 14,"*SAMPLE E71T-1C/1M,9C/9M H8 .045 X 5 LB LOW FUME",
TCB BW 799 163,"BW 799 .045 X 33 LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 163,"BW 799 .045 X 33 LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 163,"BW 799 .045 X 33 LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 163,"BW 799 .045 X 33 LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 17,"BW 799 .045 X 44LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 17,"BW 799 .045 X 44LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 17,"BW 799 .045 X 44LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 17,"BW 799 .045 X 44LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 17,"BW 799 .045 X 44LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 213,"BW 799 .052 X 33LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 213,"BW 799 .052 X 33LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 235,"BW 799 .052 X 500 LBS E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 24,"BW 799 1/16 X 44LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 24,"BW 799 1/16 X 44LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 24,"BW 799 1/16 X 44LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 24,"BW 799 1/16 X 44LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 24,"BW 799 1/16 X 44LB E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 26,"BW 799 1/16 X 500 LB DRUM E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 26,"BW 799 1/16 X 500 LB DRUM E71T-1C/1M,9C/9M H8 LOW FUME",
TCB BW 799 26,"BW 799 1/16 X 500 LB DRUM E71T-1C/1M,9C/9M H8 LOW FUME",
TCB EAGLE BW-71T 09,E71T-1C/1M BAKED .035 X 33 LB SPOOL,
TCB EAGLE BW-71T 09,E71T-1C/1M BAKED .035 X 33 LB SPOOL,
TCB EAGLE BW-71T 09,E71T-1C/1M BAKED .035 X 33 LB SPOOL,
TCB EAGLE BW-71T 163,E71T-1C/1M BAKED .045 X 33 LB SPOOL,
TCB EAGLE BW-71T 163,E71T-1C/1M BAKED .045 X 33 LB SPOOL,
TCB EAGLE BW-71T 163,E71T-1C/1M BAKED .045 X 33 LB SPOOL,
TCB EAGLE BW-71T 163,E71T-1C/1M BAKED .045 X 33 LB SPOOL,
TCB EAGLE BW-71T 17,E71T-1C/1M BAKED .045 X 44 LB SPOOL,
TCB EAGLE BW-71T 17,E71T-1C/1M BAKED .045 X 44 LB SPOOL,
TCB EAGLE BW-71T 17,E71T-1C/1M BAKED .045 X 44 LB SPOOL,
TCB EAGLE BW-71T 17,E71T-1C/1M BAKED .045 X 44 LB SPOOL,
TCB EAGLE BW-71T 17,E71T-1C/1M BAKED .045 X 44 LB SPOOL,
TCB EAGLE-ARC 70C 17,.045 X 44 LBS EAGLE-ARC E70C-6M,
TCB EAGLE-ARC 70C 17,.045 X 44 LBS EAGLE-ARC E70C-6M,
TCC EAGLE-ARC 71 14,E71T-1C/1M .045 X 2 LB SPOOL,
TCC EAGLE-ARC 71 15,E71T-1C/1M .045 X 5 LB SPOOL,
TCC EAGLE-ARC 71 16,E71T-1C/1M .045 X 11 LB SPOOL,
TCC EAGLE-ARC 71 16,E71T-1C/1M .045 X 11 LB SPOOL,
TCC EAGLE-ARC 71 16,E71T-1C/1M .045 X 11 LB SPOOL,
TCC EAGLE-ARC 71 16,E71T-1C/1M .045 X 11 LB SPOOL,
TCC EAGLE-ARC 71 163,E71T-1C/1M .045 X 33 LB SPOOL,
TCC EAGLE-ARC 71 163,E71T-1C/1M .045 X 33 LB SPOOL,
TCC EAGLE-ARC 71 163,E71T-1C/1M .045 X 33 LB SPOOL,
TCC EAGLE-ARC 71 17,E71T-1C/1M .045 X 44 LB SPOOL,
TCC EAGLE-ARC 71 17,E71T-1C/1M .045 X 44 LB SPOOL,
TCC EAGLE-ARC 71 17,E71T-1C/1M .045 X 44 LB SPOOL,
TCC EAGLE-ARC 71 17,E71T-1C/1M .045 X 44 LB SPOOL,
TCC EAGLE-ARC 71 223,E71T-1C/1M .045 X 550 LB DRUM,
TCC EAGLE-ARC 71 223,E71T-1C/1M .045 X 550 LB DRUM,
TCC EAGLE-ARC 71 233,E71T-1C/1M .052 X 33 LB SPOOL,
TCC EAGLE-ARC 71 233,E71T-1C/1M .052 X 33 LB SPOOL,
TCC EAGLE-ARC 71 24,E71T-1C/1M 1/16 X 44 LB SPOOL,
TCC EAGLE-ARC 71 24,E71T-1C/1M 1/16 X 44 LB SPOOL,
TCC EAGLE-ARC 71 24,E71T-1C/1M 1/16 X 44 LB SPOOL,
TCC EAGLE-ARC 71 24,E71T-1C/1M 1/16 X 44 LB SPOOL,
TCC EAGLE-ARC 71 243,E71T-1C/1M 1/16 X 33LB SPOOL,
TCC EAGLE-ARC 71 243,E71T-1C/1M 1/16 X 33LB SPOOL,
TCC EAGLE-ARC 719 13,"*SAMPLE E71T-1C/1M, 9C/9M H8 .045 X 6.6 LB SPOOL",
TCC EAGLE-ARC 719 13,"*SAMPLE E71T-1C/1M, 9C/9M H8 .045 X 6.6 LB SPOOL",
TCC EAGLE-ARC 719 13,"*SAMPLE E71T-1C/1M, 9C/9M H8 .045 X 6.6 LB SPOOL",
TCC EAGLE-ARC 719 14,"E71T-1C/1M, 9C/9M H8 .045 X 11 LB SPOOL",
TCC EAGLE-ARC 719 14,"E71T-1C/1M, 9C/9M H8 .045 X 11 LB SPOOL",
TCC EAGLE-ARC 719 14,"E71T-1C/1M, 9C/9M H8 .045 X 11 LB SPOOL",
TCC EAGLE-ARC 719 15,"E71T-1C/1M, 9C/9M H8 .045 X 15 LB SPOOL",
TCC EAGLE-ARC 719 15,"E71T-1C/1M, 9C/9M H8 .045 X 15 LB SPOOL",
TCC EAGLE-ARC 719 15,"E71T-1C/1M, 9C/9M H8 .045 X 15 LB SPOOL",
TCC EAGLE-ARC 719 15,"E71T-1C/1M, 9C/9M H8 .045 X 15 LB SPOOL",
TCC EAGLE-ARC 719 16,"E71T-1C/1M, 9C/9M H8 .045 X 33 LB SPOOL",
TCC EAGLE-ARC 719 16,"E71T-1C/1M, 9C/9M H8 .045 X 33 LB SPOOL",
TCC EAGLE-ARC 719 16,"E71T-1C/1M, 9C/9M H8 .045 X 33 LB SPOOL",
TCC EAGLE-ARC 719 16,"E71T-1C/1M, 9C/9M H8 .045 X 33 LB SPOOL",
TCC EAGLE-ARC 719 16,"E71T-1C/1M, 9C/9M H8 .045 X 33 LB SPOOL",
TCC EAGLE-ARC 719 16,"E71T-1C/1M, 9C/9M H8 .045 X 33 LB SPOOL",
TCC EAGLE-ARC 719 17,"E71T-1C/1M, 9C/9M H8 .045 X 44 LB SPOOL",
TCC EAGLE-ARC 719 17,"E71T-1C/1M, 9C/9M H8 .045 X 44 LB SPOOL",
TCC EAGLE-ARC 719 17,"E71T-1C/1M, 9C/9M H8 .045 X 44 LB SPOOL",
TCC EAGLE-ARC 719 17,"E71T-1C/1M, 9C/9M H8 .045 X 44 LB SPOOL",
TCC EAGLE-ARC 719 20,"E71T-1C/1M, 9C/9M H8 .045 X 550 LB DRUM",
TCC EAGLE-ARC 719 20,"E71T-1C/1M, 9C/9M H8 .045 X 550 LB DRUM",
TCC EAGLE-ARC 719 20,"E71T-1C/1M, 9C/9M H8 .045 X 550 LB DRUM",
TCC EAGLE-ARC 719 20,"E71T-1C/1M, 9C/9M H8 .045 X 550 LB DRUM",
TCC EAGLE-ARC 719 20,"E71T-1C/1M, 9C/9M H8 .045 X 550 LB DRUM",
TCC EAGLE-ARC 719 21,"E71T-1C/1M, 9C/9M H8 .052 X 33 LB SPOOL",
TCC EAGLE-ARC 719 21,"E71T-1C/1M, 9C/9M H8 .052 X 33 LB SPOOL",
TCC EAGLE-ARC 719 21,"E71T-1C/1M, 9C/9M H8 .052 X 33 LB SPOOL",
TCC EAGLE-ARC 719 21,"E71T-1C/1M, 9C/9M H8 .052 X 33 LB SPOOL",
TCC EAGLE-ARC 719 22,"E71T-1C/1M, 9C/9M H8 .052 X 11 LB SPOOL",
TCC EAGLE-ARC 719 22,"E71T-1C/1M, 9C/9M H8 .052 X 11 LB SPOOL",
TCC EAGLE-ARC 719 22,"E71T-1C/1M, 9C/9M H8 .052 X 11 LB SPOOL",
TCC EAGLE-ARC 719 23,"E71T-1C/1M, 9C/9M H8 1/16 X 33 LB SPOOL",
TCC EAGLE-ARC 719 23,"E71T-1C/1M, 9C/9M H8 1/16 X 33 LB SPOOL",
TCC EAGLE-ARC 719 23,"E71T-1C/1M, 9C/9M H8 1/16 X 33 LB SPOOL",
TCC EAGLE-ARC 719 23,"E71T-1C/1M, 9C/9M H8 1/16 X 33 LB SPOOL",
TCC EAGLE-ARC 719 23,"E71T-1C/1M, 9C/9M H8 1/16 X 33 LB SPOOL",
TCC EAGLE-ARC 719 24,"E71T-1C/1M, 9C/9M H8 1/16 X 44 LB SPOOL",
TCC EAGLE-ARC 719 24,"E71T-1C/1M, 9C/9M H8 1/16 X 44 LB SPOOL",
TCC EAGLE-ARC 719 24,"E71T-1C/1M, 9C/9M H8 1/16 X 44 LB SPOOL",
TCC EAGLE-ARC 719 24,"E71T-1C/1M, 9C/9M H8 1/16 X 44 LB SPOOL",
TCC EAGLE-ARC 719 24,"E71T-1C/1M, 9C/9M H8 1/16 X 44 LB SPOOL",
TCC EAGLE-ARC 719 25,"E71T-1C/1M, 9C/9M H8 .052 X 15 LB SPOOL",
TCC EAGLE-ARC 719 25,"E71T-1C/1M, 9C/9M H8 .052 X 15 LB SPOOL",
TCC EAGLE-ARC 719 25,"E71T-1C/1M, 9C/9M H8 .052 X 15 LB SPOOL",
TCC EAGLE-ARC 719 25,"E71T-1C/1M, 9C/9M H8 .052 X 15 LB SPOOL",
TCC EAGLE-ARC 719 26,"E71T-1C/1M, 9C/9M H8 1/16 X 11 LB SPOOL",
TCC EAGLE-ARC 719 26,"E71T-1C/1M, 9C/9M H8 1/16 X 11 LB SPOOL",
TCC EAGLE-ARC 719 27,"E71T-1C/1M, 9C/9M H8 1/16 X 15 LB SPOOL",
TCC EAGLE-ARC 719 27,"E71T-1C/1M, 9C/9M H8 1/16 X 15 LB SPOOL",
TCC NSSW SF-1A 15,"*SAMPLE E71T-1M, 9M H4 .045 X 3.3 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 15,"*SAMPLE E71T-1M, 9M H4 .045 X 3.3 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 15,"*SAMPLE E71T-1M, 9M H4 .045 X 3.3 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 151,"*SAMPLE E71T-1M, 9M H4 .045 X 11 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 151,"*SAMPLE E71T-1M, 9M H4 .045 X 11 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 151,"*SAMPLE E71T-1M, 9M H4 .045 X 11 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 151,"*SAMPLE E71T-1M, 9M H4 .045 X 11 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 151,"*SAMPLE E71T-1M, 9M H4 .045 X 11 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 155,"E71T-1M, 9M H4 .045 X 5 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 155,"E71T-1M, 9M H4 .045 X 5 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 16,"E71T-1M, 9M H4 .045 X 11 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 16,"E71T-1M, 9M H4 .045 X 11 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 16,"E71T-1M, 9M H4 .045 X 11 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 17,"E71T-1M, 9M H4 .045 X 33 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 17,"E71T-1M, 9M H4 .045 X 33 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 17,"E71T-1M, 9M H4 .045 X 33 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 17,"E71T-1M, 9M H4 .045 X 33 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 17,"E71T-1M, 9M H4 .045 X 33 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 17,"E71T-1M, 9M H4 .045 X 33 LB SPOOL SEAMLESS",
TCC NSSW SF-1A 20,"*SAMPLE E71T-1M, 9M H4 .052 X 11 LB SPOOL SEAMLESS",
